session_id,step_id,interface_option,task_type,task_completion_time_sec,total_interactions,selected_accommodation,total_navigations,total_filters,total_resets,total_hovers,total_scrolls
afde493d-4d56-4f34-9266-9f461e76b6ab,single-exploratory,single,exploratory,191.514,3,"{'id': '11', 'versionBenchmark': {'name': 'Artisan Boutique', 'location': {'lat': 39.4699, 'lng': -0.3763}, 'images': ['/images/upper_midrange_hotel/room/room9.jpg', '/images/upper_midrange_hotel/bathroom/bathroom9.jpg', '/images/upper_midrange_hotel/reception/reception6.jpg', '/images/features/rooftop_terrace/rooftop_terrace3.jpg', '/images/features/gym/gym1.jpg', '/images/features/sea_view/sea_view3.jpg']}, 'versionSingleAxisCarousel': {'name': 'Artisan Suites', 'location': {'lat': 39.4699, 'lng': -0.3763}, 'images': ['/images/upper_midrange_hotel/room/room10.jpg', '/images/upper_midrange_hotel/bathroom/bathroom5.jpg', '/images/upper_midrange_hotel/reception/reception1.jpg', '/images/features/rooftop_terrace/rooftop_terrace4.jpg', '/images/features/gym/gym1.jpg', '/images/features/sea_view/sea_view5.jpg']}, 'versionMultiAxisCarousel': {'name': 'Stylish Villa', 'location': {'lat': 39.4699, 'lng': -0.3763}, 'images': ['/images/upper_midrange_hotel/room/room9.jpg', '/images/upper_midrange_hotel/bathroom/bathroom5.jpg', '/images/upper_midrange_hotel/reception/reception9.jpg', '/images/features/rooftop_terrace/rooftop_terrace3.jpg', '/images/features/gym/gym4.jpg', '/images/features/sea_view/sea_view4.jpg']}, 'price': 150.53, 'rating': 4.47, 'distance': 0, 'type': 'Upper Mid-Range Hotel', 'features': ['Private bathroom', 'Fitness center', 'Balcony', 'Daily housekeeping', 'Parking', 'Concierge', 'Breakfast available', 'Air conditioning', 'Free Wi-Fi', 'Coffee machine', 'Rooftop terrace', 'TV in room', '24h reception', 'Gym', 'Luggage storage', 'Airport shuttle', 'Breakfast included', 'Restaurant', 'Sea view', 'Bar', 'Private room', 'Spa']}",2,0,0,4,0
afde493d-4d56-4f34-9266-9f461e76b6ab,single-goal,single,goal,109.437,1,"{'id': '8', 'versionBenchmark': {'name': 'Bright Inn', 'location': {'lat': 39.47146, 'lng': -0.380619}, 'images': ['/images/budget_hotel/room/room1.jpg', '/images/budget_hotel/bathroom/bathroom6.jpg', '/images/budget_hotel/reception/reception5.jpg']}, 'versionSingleAxisCarousel': {'name': 'Affordable Stay', 'location': {'lat': 39.472123, 'lng': -0.372495}, 'images': ['/images/budget_hotel/room/room7.jpg', '/images/budget_hotel/bathroom/bathroom2.jpg', '/images/budget_hotel/reception/reception9.jpg']}, 'versionMultiAxisCarousel': {'name': 'Simple Hotel', 'location': {'lat': 39.47311, 'lng': -0.373945}, 'images': ['/images/budget_hotel/room/room1.jpg', '/images/budget_hotel/bathroom/bathroom5.jpg', '/images/budget_hotel/reception/reception7.jpg']}, 'price': 86.98, 'rating': 4.7, 'distance': 0.41, 'type': 'Budget Hotel', 'features': ['Breakfast available', 'Air conditioning', 'Free Wi-Fi', 'Private bathroom', 'Non-smoking rooms', 'Shared bathroom', 'Tea/coffee maker', 'Private room', '24h reception', 'Parking']}",1,0,0,7,0
b18cea40-63f5-4249-bff3-cbf35e9959d2,multi-exploratory,multi,exploratory,76.518,3,"{'id': '87', 'versionBenchmark': {'name': 'Royal Retreat', 'location': {'lat': 39.463646, 'lng': -0.363529}, 'images': ['/images/luxury_hotel/room/room2.jpg', '/images/luxury_hotel/bathroom/bathroom4.jpg', '/images/luxury_hotel/reception/reception5.jpg', '/images/features/rooftop_terrace/rooftop_terrace1.jpg', '/images/features/pool/pool4.jpg', '/images/features/gym/gym1.jpg', '/images/features/sea_view/sea_view4.jpg']}, 'versionSingleAxisCarousel': {'name': 'Palatial Resort', 'location': {'lat': 39.468266, 'lng': -0.391259}, 'images': ['/images/luxury_hotel/room/room9.jpg', '/images/luxury_hotel/bathroom/bathroom8.jpg', '/images/luxury_hotel/reception/reception7.jpg', '/images/features/rooftop_terrace/rooftop_terrace5.jpg', '/images/features/pool/pool5.jpg', '/images/features/gym/gym3.jpg', '/images/features/sea_view/sea_view2.jpg']}, 'versionMultiAxisCarousel': {'name': 'Grand Retreat', 'location': {'lat': 39.459046, 'lng': -0.381967}, 'images': ['/images/luxury_hotel/room/room9.jpg', '/images/luxury_hotel/bathroom/bathroom10.jpg', '/images/luxury_hotel/reception/reception3.jpg', '/images/features/rooftop_terrace/rooftop_terrace2.jpg', '/images/features/pool/pool5.jpg', '/images/features/gym/gym3.jpg', '/images/features/sea_view/sea_view2.jpg']}, 'price': 75.71, 'rating': 2.57, 'distance': 1.3, 'type': 'Luxury Hotel', 'features': ['Private bathroom', 'Fitness center', 'Balcony', 'Daily housekeeping', 'Room service', 'Parking', 'Breakfast available', 'Air conditioning', 'Free Wi-Fi', 'Coffee machine', 'Rooftop terrace', 'TV in room', 'Swimming pool', '24h reception', 'Gym', 'Private beach', 'Luggage storage', 'Airport shuttle', 'Breakfast included', 'Restaurant', 'Non-smoking rooms', 'Sea view', 'Bar', 'Private room', 'Spa']}",2,0,0,20,1
b20fee47-053c-48f8-be57-9d78a7658838,benchmark-exploratory,benchmark,exploratory,118.065,1,"{'id': '18', 'versionBenchmark': {'name': 'Stylish Hotel', 'location': {'lat': 39.458536, 'lng': -0.362545}, 'images': ['/images/midrange_hotel/room/room4.jpg', '/images/midrange_hotel/bathroom/bathroom3.jpg', '/images/midrange_hotel/reception/reception10.jpg', '/images/features/rooftop_terrace/rooftop_terrace4.jpg', '/images/features/pool/pool2.jpg', '/images/features/sea_view/sea_view2.jpg']}, 'versionSingleAxisCarousel': {'name': 'Classic Hotel', 'location': {'lat': 39.479259, 'lng': -0.392375}, 'images': ['/images/midrange_hotel/room/room8.jpg', '/images/midrange_hotel/bathroom/bathroom6.jpg', '/images/midrange_hotel/reception/reception6.jpg', '/images/features/rooftop_terrace/rooftop_terrace1.jpg', '/images/features/pool/pool2.jpg', '/images/features/sea_view/sea_view2.jpg']}, 'versionMultiAxisCarousel': {'name': 'Modern Hotel', 'location': {'lat': 39.454586, 'lng': -0.372586}, 'images': ['/images/midrange_hotel/room/room6.jpg', '/images/midrange_hotel/bathroom/bathroom3.jpg', '/images/midrange_hotel/reception/reception1.jpg', '/images/features/rooftop_terrace/rooftop_terrace5.jpg', '/images/features/pool/pool1.jpg', '/images/features/sea_view/sea_view2.jpg']}, 'price': 15.94, 'rating': 4.76, 'distance': 1.73, 'type': 'Mid-Range Hotel', 'features': ['Private bathroom', 'Fitness center', 'Balcony', 'Room service', 'Parking', 'Breakfast available', 'Air conditioning', 'Free Wi-Fi', 'Rooftop terrace', 'TV in room', 'Swimming pool', 'Luggage storage', 'Pet-friendly', 'Breakfast included', 'Self check-in', 'Restaurant', 'Non-smoking rooms', 'Tea/coffee maker', 'Sea view', 'Bar', 'Family-friendly', 'Private room']}",1,0,0,3,0
b20fee47-053c-48f8-be57-9d78a7658838,benchmark-goal,benchmark,goal,70.345,1,"{'id': '144', 'versionBenchmark': {'name': 'Open Studio', 'location': {'lat': 39.384018, 'lng': -0.339049}, 'images': ['/images/entire_apartment_house/balcony/balcony5.jpg', '/images/entire_apartment_house/bathroom/bathroom5.jpg', '/images/entire_apartment_house/kitchen/kitchen8.jpg', '/images/entire_apartment_house/living_room/living_room4.jpg', '/images/entire_apartment_house/room/room1.jpg', '/images/features/sea_view/sea_view5.jpg', '/images/features/pool/pool4.jpg']}, 'versionSingleAxisCarousel': {'name': 'Sunny Apartment', 'location': {'lat': 39.559171, 'lng': -0.396334}, 'images': ['/images/entire_apartment_house/balcony/balcony1.jpg', '/images/entire_apartment_house/bathroom/bathroom10.jpg', '/images/entire_apartment_house/kitchen/kitchen5.jpg', '/images/entire_apartment_house/living_room/living_room9.jpg', '/images/entire_apartment_house/room/room2.jpg', '/images/features/sea_view/sea_view2.jpg', '/images/features/pool/pool5.jpg']}, 'versionMultiAxisCarousel': {'name': 'Modern Flat', 'location': {'lat': 39.41389, 'lng': -0.468161}, 'images': ['/images/entire_apartment_house/balcony/balcony10.jpg', '/images/entire_apartment_house/bathroom/bathroom3.jpg', '/images/entire_apartment_house/kitchen/kitchen8.jpg', '/images/entire_apartment_house/living_room/living_room8.jpg', '/images/entire_apartment_house/room/room5.jpg', '/images/features/sea_view/sea_view1.jpg', '/images/features/pool/pool3.jpg']}, 'price': 16.68, 'rating': 4.71, 'distance': 9.06, 'type': 'Entire Apartment / House', 'features': ['Luggage storage', 'Free Wi-Fi', 'Pet-friendly', 'Sea view', 'Washer', 'Kitchen', 'Garden', 'Entire place', 'Balcony', 'TV', 'Tea/coffee maker', 'Swimming pool', 'Washing machine', 'Private beach', 'Parking']}",1,0,0,4,0
b564343c-e1ab-4245-abb8-ab8a91b2dc5c,benchmark-exploratory,benchmark,exploratory,153.158,5,"{'id': '18', 'versionBenchmark': {'name': 'Stylish Hotel', 'location': {'lat': 39.458536, 'lng': -0.362545}, 'images': ['/images/midrange_hotel/room/room4.jpg', '/images/midrange_hotel/bathroom/bathroom3.jpg', '/images/midrange_hotel/reception/reception10.jpg', '/images/features/rooftop_terrace/rooftop_terrace4.jpg', '/images/features/pool/pool2.jpg', '/images/features/sea_view/sea_view2.jpg']}, 'versionSingleAxisCarousel': {'name': 'Classic Hotel', 'location': {'lat': 39.479259, 'lng': -0.392375}, 'images': ['/images/midrange_hotel/room/room8.jpg', '/images/midrange_hotel/bathroom/bathroom6.jpg', '/images/midrange_hotel/reception/reception6.jpg', '/images/features/rooftop_terrace/rooftop_terrace1.jpg', '/images/features/pool/pool2.jpg', '/images/features/sea_view/sea_view2.jpg']}, 'versionMultiAxisCarousel': {'name': 'Modern Hotel', 'location': {'lat': 39.454586, 'lng': -0.372586}, 'images': ['/images/midrange_hotel/room/room6.jpg', '/images/midrange_hotel/bathroom/bathroom3.jpg', '/images/midrange_hotel/reception/reception1.jpg', '/images/features/rooftop_terrace/rooftop_terrace5.jpg', '/images/features/pool/pool1.jpg', '/images/features/sea_view/sea_view2.jpg']}, 'price': 15.94, 'rating': 4.76, 'distance': 1.73, 'type': 'Mid-Range Hotel', 'features': ['Private bathroom', 'Fitness center', 'Balcony', 'Room service', 'Parking', 'Breakfast available', 'Air conditioning', 'Free Wi-Fi', 'Rooftop terrace', 'TV in room', 'Swimming pool', 'Luggage storage', 'Pet-friendly', 'Breakfast included', 'Self check-in', 'Restaurant', 'Non-smoking rooms', 'Tea/coffee maker', 'Sea view', 'Bar', 'Family-friendly', 'Private room']}",5,0,0,10,0
b564343c-e1ab-4245-abb8-ab8a91b2dc5c,benchmark-goal,benchmark,goal,40.42,1,"{'id': '34', 'versionBenchmark': {'name': 'Colorful Inn', 'location': {'lat': 39.473409, 'lng': -0.359466}, 'images': ['/images/hostel_private_room/room/room5.jpg', '/images/hostel_private_room/bathroom/bathroom5.jpg', '/images/hostel_private_room/reception/reception3.jpg', '/images/features/pool/pool2.jpg']}, 'versionSingleAxisCarousel': {'name': 'Charming Place', 'location': {'lat': 39.476926, 'lng': -0.39119}, 'images': ['/images/hostel_private_room/room/room9.jpg', '/images/hostel_private_room/bathroom/bathroom1.jpg', '/images/hostel_private_room/reception/reception3.jpg', '/images/features/pool/pool1.jpg']}, 'versionMultiAxisCarousel': {'name': 'Quiet Nook', 'location': {'lat': 39.458974, 'lng': -0.366047}, 'images': ['/images/hostel_private_room/room/room4.jpg', '/images/hostel_private_room/bathroom/bathroom4.jpg', '/images/hostel_private_room/reception/reception6.jpg', '/images/features/pool/pool5.jpg']}, 'price': 15.7, 'rating': 4.57, 'distance': 1.5, 'type': 'Hostel (Private Room)', 'features': ['Shared kitchen', 'Hostel entertainment', 'Breakfast available', 'Bar', 'Self check-in', 'Lockers', 'Non-smoking rooms', 'Swimming pool', 'Shared bathroom', 'Tea/coffee maker', 'Private room', '24h reception']}",1,0,0,3,0
b564343c-e1ab-4245-abb8-ab8a91b2dc5c,multi-exploratory,multi,exploratory,202.553,10,"{'id': '21', 'versionBenchmark': {'name': 'Classic Collection', 'location': {'lat': 39.468527, 'lng': -0.380345}, 'images': ['/images/upper_midrange_hotel/room/room7.jpg', '/images/upper_midrange_hotel/bathroom/bathroom4.jpg', '/images/upper_midrange_hotel/reception/reception2.jpg', '/images/features/rooftop_terrace/rooftop_terrace3.jpg', '/images/features/gym/gym3.jpg', '/images/features/pool/pool3.jpg', '/images/features/sea_view/sea_view3.jpg']}, 'versionSingleAxisCarousel': {'name': 'Classic Haven', 'location': {'lat': 39.469423, 'lng': -0.380673}, 'images': ['/images/upper_midrange_hotel/room/room5.jpg', '/images/upper_midrange_hotel/bathroom/bathroom7.jpg', '/images/upper_midrange_hotel/reception/reception8.jpg', '/images/features/rooftop_terrace/rooftop_terrace1.jpg', '/images/features/gym/gym4.jpg', '/images/features/pool/pool3.jpg', '/images/features/sea_view/sea_view2.jpg']}, 'versionMultiAxisCarousel': {'name': 'Refined Villa', 'location': {'lat': 39.473269, 'lng': -0.37708}, 'images': ['/images/upper_midrange_hotel/room/room9.jpg', '/images/upper_midrange_hotel/bathroom/bathroom6.jpg', '/images/upper_midrange_hotel/reception/reception4.jpg', '/images/features/rooftop_terrace/rooftop_terrace2.jpg', '/images/features/gym/gym1.jpg', '/images/features/pool/pool4.jpg', '/images/features/sea_view/sea_view1.jpg']}, 'price': 50.35, 'rating': 4.34, 'distance': 0.38, 'type': 'Upper Mid-Range Hotel', 'features': ['Private bathroom', 'Fitness center', 'Daily housekeeping', 'Room service', 'Parking', 'Concierge', 'Breakfast available', 'Air conditioning', 'Free Wi-Fi', 'Coffee machine', 'Rooftop terrace', 'TV in room', '24h reception', 'Gym', 'Swimming pool', 'Private beach', 'Luggage storage', 'Airport shuttle', 'Breakfast included', 'Restaurant', 'Non-smoking rooms', 'Sea view', 'Bar', 'Family-friendly', 'Private room', 'Spa']}",9,5,1,68,1
b564343c-e1ab-4245-abb8-ab8a91b2dc5c,multi-goal,multi,goal,36.372,3,"{'id': '65', 'versionBenchmark': {'name': 'Elegant Collection', 'location': {'lat': 39.466522, 'lng': -0.382892}, 'images': ['/images/upper_midrange_hotel/room/room7.jpg', '/images/upper_midrange_hotel/bathroom/bathroom10.jpg', '/images/upper_midrange_hotel/reception/reception5.jpg', '/images/features/rooftop_terrace/rooftop_terrace2.jpg', '/images/features/pool/pool2.jpg', '/images/features/gym/gym3.jpg']}, 'versionSingleAxisCarousel': {'name': 'Executive Haven', 'location': {'lat': 39.465955, 'lng': -0.382345}, 'images': ['/images/upper_midrange_hotel/room/room1.jpg', '/images/upper_midrange_hotel/bathroom/bathroom5.jpg', '/images/upper_midrange_hotel/reception/reception9.jpg', '/images/features/rooftop_terrace/rooftop_terrace1.jpg', '/images/features/pool/pool3.jpg', '/images/features/gym/gym4.jpg']}, 'versionMultiAxisCarousel': {'name': 'Executive Residence', 'location': {'lat': 39.4732, 'lng': -0.369642}, 'images': ['/images/upper_midrange_hotel/room/room6.jpg', '/images/upper_midrange_hotel/bathroom/bathroom3.jpg', '/images/upper_midrange_hotel/reception/reception1.jpg', '/images/features/rooftop_terrace/rooftop_terrace5.jpg', '/images/features/pool/pool1.jpg', '/images/features/gym/gym5.jpg']}, 'price': 15.37, 'rating': 2.57, 'distance': 0.68, 'type': 'Upper Mid-Range Hotel', 'features': ['Private bathroom', 'Fitness center', 'Balcony', 'Daily housekeeping', 'Room service', 'Parking', 'Concierge', 'Breakfast available', 'Air conditioning', 'Free Wi-Fi', 'Coffee machine', 'Rooftop terrace', 'TV in room', 'Swimming pool', '24h reception', 'Gym', 'Luggage storage', 'Airport shuttle', 'Restaurant', 'Non-smoking rooms', 'Bar', 'Family-friendly', 'Private room', 'Spa']}",2,2,0,18,1
b564343c-e1ab-4245-abb8-ab8a91b2dc5c,single-exploratory,single,exploratory,54.049,4,"{'id': '40', 'versionBenchmark': {'name': 'Stylish Studio', 'location': {'lat': 39.468805, 'lng': -0.373241}, 'images': ['/images/entire_apartment_house/balcony/balcony2.jpg', '/images/entire_apartment_house/bathroom/bathroom1.jpg', '/images/entire_apartment_house/kitchen/kitchen1.jpg', '/images/entire_apartment_house/living_room/living_room9.jpg', '/images/entire_apartment_house/room/room6.jpg', '/images/features/pool/pool5.jpg']}, 'versionSingleAxisCarousel': {'name': 'Cozy Villa', 'location': {'lat': 39.472099, 'lng': -0.374481}, 'images': ['/images/entire_apartment_house/balcony/balcony10.jpg', '/images/entire_apartment_house/bathroom/bathroom1.jpg', '/images/entire_apartment_house/kitchen/kitchen5.jpg', '/images/entire_apartment_house/living_room/living_room3.jpg', '/images/entire_apartment_house/room/room6.jpg', '/images/features/pool/pool5.jpg']}, 'versionMultiAxisCarousel': {'name': 'Scenic Retreat', 'location': {'lat': 39.46729, 'lng': -0.376434}, 'images': ['/images/entire_apartment_house/balcony/balcony1.jpg', '/images/entire_apartment_house/bathroom/bathroom10.jpg', '/images/entire_apartment_house/kitchen/kitchen9.jpg', '/images/entire_apartment_house/living_room/living_room1.jpg', '/images/entire_apartment_house/room/room5.jpg', '/images/features/pool/pool1.jpg']}, 'price': 42.39, 'rating': 4.74, 'distance': 0.29, 'type': 'Entire Apartment / House', 'features': ['Terrace', 'Air conditioning', 'Free Wi-Fi', 'Pet-friendly', 'Washer', 'Kitchen', 'Self check-in', 'Garden', 'Entire place', 'Non-smoking rooms', 'Balcony', 'TV', 'Tea/coffee maker', 'Swimming pool', 'Washing machine', 'Private beach']}",2,1,0,7,2
b564343c-e1ab-4245-abb8-ab8a91b2dc5c,single-goal,single,goal,34.003,3,"{'id': '210', 'versionBenchmark': {'name': 'Quiet Corner', 'location': {'lat': 39.477143, 'lng': -0.371604}, 'images': ['/images/hostel_private_room/room/room9.jpg', '/images/hostel_private_room/bathroom/bathroom6.jpg', '/images/hostel_private_room/reception/reception2.jpg', '/images/features/rooftop_terrace/rooftop_terrace2.jpg', '/images/features/pool/pool5.jpg']}, 'versionSingleAxisCarousel': {'name': 'Cozy Den', 'location': {'lat': 39.467023, 'lng': -0.366522}, 'images': ['/images/hostel_private_room/room/room5.jpg', '/images/hostel_private_room/bathroom/bathroom7.jpg', '/images/hostel_private_room/reception/reception2.jpg', '/images/features/rooftop_terrace/rooftop_terrace3.jpg', '/images/features/pool/pool3.jpg']}, 'versionMultiAxisCarousel': {'name': 'Trendy Hostel', 'location': {'lat': 39.462208, 'lng': -0.379603}, 'images': ['/images/hostel_private_room/room/room5.jpg', '/images/hostel_private_room/bathroom/bathroom4.jpg', '/images/hostel_private_room/reception/reception6.jpg', '/images/features/rooftop_terrace/rooftop_terrace1.jpg', '/images/features/pool/pool4.jpg']}, 'price': 57.67, 'rating': 3.4, 'distance': 0.9, 'type': 'Hostel (Private Room)', 'features': ['Shared kitchen', 'Hostel entertainment', 'Free Wi-Fi', 'Rooftop terrace', 'Bar', 'Self check-in', 'Lockers', 'Non-smoking rooms', 'Swimming pool', 'Shared bathroom', 'Tea/coffee maker', 'Private room', '24h reception']}",2,0,0,3,1
b83c0354-eacf-4173-93e1-74727e4ba6d6,benchmark-exploratory,benchmark,exploratory,35.739,1,"{'id': '101', 'versionBenchmark': {'name': 'City Inn', 'location': {'lat': 39.470661, 'lng': -0.374453}, 'images': ['/images/midrange_hotel/room/room10.jpg', '/images/midrange_hotel/bathroom/bathroom7.jpg', '/images/midrange_hotel/reception/reception9.jpg', '/images/features/rooftop_terrace/rooftop_terrace2.jpg', '/images/features/pool/pool5.jpg', '/images/features/sea_view/sea_view5.jpg']}, 'versionSingleAxisCarousel': {'name': 'Modern Residence', 'location': {'lat': 39.471488, 'lng': -0.375877}, 'images': ['/images/midrange_hotel/room/room1.jpg', '/images/midrange_hotel/bathroom/bathroom10.jpg', '/images/midrange_hotel/reception/reception6.jpg', '/images/features/rooftop_terrace/rooftop_terrace3.jpg', '/images/features/pool/pool5.jpg', '/images/features/sea_view/sea_view4.jpg']}, 'versionMultiAxisCarousel': {'name': 'Civic Commons', 'location': {'lat': 39.469122, 'lng': -0.374465}, 'images': ['/images/midrange_hotel/room/room2.jpg', '/images/midrange_hotel/bathroom/bathroom1.jpg', '/images/midrange_hotel/reception/reception1.jpg', '/images/features/rooftop_terrace/rooftop_terrace5.jpg', '/images/features/pool/pool1.jpg', '/images/features/sea_view/sea_view3.jpg']}, 'price': 19.24, 'rating': 4.21, 'distance': 0.18, 'type': 'Mid-Range Hotel', 'features': ['Private bathroom', 'Fitness center', 'Balcony', 'Room service', 'Parking', 'Breakfast available', 'Air conditioning', 'Free Wi-Fi', 'Rooftop terrace', 'TV in room', 'Swimming pool', '24h reception', 'Luggage storage', 'Pet-friendly', 'Breakfast included', 'Self check-in', 'Restaurant', 'Non-smoking rooms', 'Tea/coffee maker', 'Sea view', 'Bar', 'Family-friendly', 'Private room']}",1,0,0,5,0
